companyID|companyFullName|companyShortName|companySize|financeStage|industryField|positionID|positionName|jobNature|positionLables|city|education|salary|workYear|firstType|secondType|formatCreatedTime|scrapeTime|description
70721|北京金堤科技有限公司|天眼查|50-150人|成长型(A轮)|数据服务|2874450|爬虫工程师|全职|爬虫,大数据,Java,分布式,安全,python|北京|不限|8k-16k|1-3年|开发/测试/运维类|后端开发|18:48发布|20170417|[\n,岗位职责：,\n,--负责设计和开发分布式网络爬虫系统，进行多平台信息的抓取和分析；\,\n,\n,任职要求：,\n,1、一年以上JAVA开发经验，熟悉Linux系统，熟悉多线程、多进程、网络通信编程相关知识；,\n,2、熟悉网页抓取原理及技术，熟悉HTML、JS、正则表达式、Jsoup等，从结构化和非结构化数据中获取信息；,\n,3、能够总结分析不同网站，网页的结构特点及规律；,\n,4、熟悉mysql、redis、Nosql等数据库；\,\n,5、熟悉Selenium，Nutch，webmagic等框架；,\n,6、有反爬，分布式爬虫架构，数据挖掘经验者优先；,\n,7、对数据敏感，做过数据处理相关工作者优先。,\n,\n,不可错过的福利待遇：,\n,1、国家高新科技企业，在司工作满一年后可申请《北京市工作居住证》；,\n,2、国家高新科技企业，可为留学生解决北京市户口；,\n,3、丰厚的年终奖金，完善的五险一金；,\n,4、优质的办公地点，紧邻地铁，步行10分钟即可到达办公室；,\n,5、行业内领先的技术团队，技术大牛每日与你切磋成长，分享技术经验；,\n,6、高速发展型公司，给到每一位肯努力的小伙伴，无限的成长空间；,\n,7、提供多种免费晚餐选择，加班到9点以后全额报销，保障你的安全；,\n,8、年度高标准的年度体检福利；,\n,9、不定期团建活动，加入我们，让你不再孤独！,\n\n]
84086|厦门笨鸟电子商务有限公司|笨鸟社交|150-500人|成长型(A轮)|企业服务|2669829|数据研究院-爬虫工程师|全职|机器学习,数据,爬虫|厦门|硕士|15k-30k|3-5年|开发/测试/运维类|数据开发|2017-04-12|20170417|[\n,岗位职责：,\n,1、负责公司的爬虫核心技术研究以及爬虫策略优化；,\n,2、根据业务需求，实现大规模文本、图片、视频数据抓取、清洗、存储等工作；,\n,3、对数据质量负责，提供数据分析报告，优化数据应用架构，支持产品研发。,\n,\n,岗位要求：,\n,1、计算机、数学或统计等相关专业硕士及以上学历，2年以上数据相关工作经验；,\n,2、熟悉linux平台，掌握Python/JAVA或某种编程语言；,\n,3、熟悉基于正则表达式、CSS、http协议、ml等的网页信息抽取技术；,\n,4、精通常用的爬虫技术及架构，并能快速实现；,\n,5、熟悉多线程编程、分布式计算，有分布式系统使用经验。,\n,6、具备良好的编程习惯和算法基础，具有钻研精神；,\n,7、对数据驱动业务有深入理解，对数据与业务方面有足够的敏感性，独立思考能力和逻辑分析能力强。,\n\n]
8279|北京瑞酷创新科技有限公司|渡鸦科技|50-150人|成长型(A轮)|移动互联网,数据服务|2517648|爬虫实习生|实习|爬虫|北京|本科|3k-6k|不限|技术|后端开发|18:32发布|20170417|[\n,我们理想中的攻城狮是这样的：,\n,1、高智商、有创意（跪求碾压）,\n,2、技术强、算法优（黄金手指你懂得）,\n,3、激情足、创业狂（小宇宙爆发吧）,\n,4、格调高、有态度（懂得美与优秀，才会去追求与求索）,\n,5、善打团、常开黑（群殴总比solo来的过瘾）,\n,6、能力突出者可放宽录用条件,\n,\,\n,他、她、它所需要掌握的攻城技能：,\n,1、计算机相关专业，实习时间至少保证每周3天以上。,\n,2、有扎实的计算机基础、了解常用数据结构、算法、设计模式，有过实际爬虫开发、内容提前经历,\n,3、至少了解掌握Java／Python其中一种语言，良好的编码风格及编码能力,\n,4、了解搜索引擎和个性化推荐相关技术,\n,\n,\n,我们能提供给各路大神、小仙的：,\n,\,\n,1、侨福芳草地办公室由国际知名团队设计，打造高品质的办公环境；,\n,2、取之不尽喝之不竭的果汁、可乐、零食，偶尔还有阿姨的爱心水饺；,\n,3、好的办公环境不仅仅是宽敞明亮充满现代化气息的办公室，更是一群靠谱、志同道合的小伙伴。在这里都是思想伟大的人，你看到的、听到的、遇到的人都会给你惊喜；,\n,4、优厚的待遇让你早日走上人生巅峰，迎娶白富美/高富帅；,\n,5、颜值担当负责定期按摩；五险一金（一金实缴）加补充医疗保险；,\n,6、各种新奇好玩的小玩意，Geek精神在这里不只是说说而已。,\n\n]
97243|武汉福禄网络科技有限公司|武汉福禄网络科技|150-500人|成长型(不需要融资)|移动互联网,电子商务|2740683|.net高级开发工程师（爬虫）|全职|数据挖掘,.net,爬虫|武汉|大专|7k-12k|1-3年|开发/测试/运维类|数据开发|14:57发布|20170417|[\n,【岗位职责】：,1、互联网站，网页，链接的特征挖掘,对指定的多个网站的网页进行网页抓取、数据的提取、清洗、入库；,2、对搜索、匹配、同步等后台守护程序进行性能优化等；,3、负责系统日常运营资源调度优化及运营指标分析调优，并能实时监控爬虫的进度和警报反馈；,4、负责特殊网页采集任务的分析及采集方案设计。,【任职条件】：,1.精通网页抓取原理及技术，精通正则表达式，从结构化的和非结构化的数据中获取信息。,2.精通搜索引擎和网络爬虫相关技术；,3.精通.NET框架,精通C#、ASP.NET、ADO.NET等开发技术,并能够熟练使用VS.NET等开发工具；,4.精通SQL,能熟练使用SQLServer数据库；,5.有网络爬虫或分布式采集开发经验者优先，具备一定软件逆向经验者优先。\,【工作时间】：9：30-18：00（双休）,【公司福利】：,1、转正员工每年两次调薪机会；,2、设定月度绩效奖、年终绩效奖、创新奖、全勤奖、车费补贴、餐费补贴、服务工龄奖等；,3、享受年假、婚假、产假、护理假、哺乳假、病假等各类带薪假期；,4、不定期组织各类培训，工作期间带薪培训，助力员工成长与发展；,5、设定部门活动经费，每月度可参与部门组织的集体活动，如：拓展、旅游、运动等；,6、每逢国家传统节假日，发放节日礼品或慰问金；,7、每年组织一次免费体检，确保员工身体健康地工作；,8、每年评选优秀员工奖、优秀团队奖，最佳项目负责人奖等表彰；,9、每年举办丰富多彩的盛大年会，让员工尽情地展现自己的文艺多才，同时感受家一般的温馨；,10、享受话费充值、网游充值等员工特价。,\n]
123252|杭州伍来信息科技有限公司|我来医健|15-50人|初创型(天使轮)|数据服务,医疗健康|2475656|高级爬虫工程师|全职|爬虫,数据挖掘|杭州|不限|9k-15k|3-5年|技术|数据开发|10:41发布|20170417|[\n,岗位职责:,\n,\n,1.参与网络信息搜集方向的研究与开发；,\n,\n,2.研究各种网页形态，探寻特点和规律；,\n,\n,3.设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；,\n,\n,4.对抓爬的数据进行整合、清洗；,\n,\n,\n,\n,岗位要求:,\n,\n,1.熟悉爬虫的整个过程及各种防封技术；,\n,\n,2.熟悉selenium,scrapy等开源框架；,\n,\n,3.至少熟悉一种关系数据库（PostgreSQL/Mysql）,\n,\n,4.熟悉搜索引擎、分词算法、分类、提取摘要等技术者优先。,\n,\n,已完成A轮融资,\n\n]
1249|北京羽扇智信息科技有限公司|出门问问|150-500人|成熟型(C轮)|移动互联网,O2O|1359620|爬虫工程师|全职|爬虫|北京|本科|15k-25k|1-3年|技术|后端开发|3天前发布|20170417|[\n,岗位职责：,\n,1.负责公司的爬虫现有系统的维护和改进，为新的数据需求提供支撑,\n,2.短期为NLP和Speech解决时效性corpus,改进AppStore的App时效性和覆盖率,\n,3.负责改进特定垂直领域深度抓取，比如点评，百度知道等,\n,4.长期为公司各个项目的开展提供数据获取和解析等支持,\n,\n,任职要求：,\n,1.有网页搜索爬虫经验优先,\n,2.熟悉网页解析者优先,\n,3.有开源爬虫项目使用经验优先，nutch,larbin,scrapy等\,\n,4.有较好的http协议基础，能快速分析浏览器行为,\n,5.有日均亿级网页抓取经验者优先\,\n,6.有使用openapi抓取网页经验者优先,\n]
125621|上海朋数信息科技有限公司|贷后邦|150-500人|成长型(B轮)|移动互联网|2797398|爬虫开发及运维人员|全职|爬虫,运维|上海|大专|7k-10k|1-3年|开发/测试/运维类|后端开发|2017-04-12|20170417|[\n,岗位描述：,\n,1．负责爬虫运维与版本更新开发；,\n,2.\在线对接及线上问题解决；,\n,\n,\n,任职要求：,\n,1.\熟悉Java编程；,\n,2.\熟悉Hibernate/MyBatis/Spring等开源框架；,\n,3.\熟悉MySql、Mongodb、redis；,\n,4.\熟悉原生js开发；,\n,5.\熟悉Http协议；,\n,6.\对HTML、XML、CSS、JAVASCRIPT、AJAX等基本技术熟悉使用；,\n,7.\熟练使用各种http抓包分析工具httpwatch/HttpAnalyzer/fiddler；,\n,有爬虫开发经验者优先。,\n\n]
23004|北京光年无限科技有限公司|图灵机器人|50-150人|成长型(B轮)|移动互联网|3010938|实习爬虫工程师|实习|初级,爬虫|北京|本科|4k-7k|应届毕业生|开发/测试/运维类|后端开发|16:55发布|20170417|[\n,岗位职责：,\n,1、根据需求快速分析、查找获得数据源,\n,2、编写爬虫，采集所需数据,\n,3、优化爬虫策略，提高数据采集效率和质量,\n,\,\n,\,\n,任职要求：,\n,1、计算机相关专业，熟悉数据结构和算法；,\n,2、熟悉Java或Python；,\n,3、熟悉Css选择器、Xpath、正则、等网页抽取技术；,\n,4、能应对常见的反爬虫策略；,\n,5、有过基于Cookie的网站登录处理经验者优先；,\n,6、有过Webmagic、Scrapy等爬虫框架使用者优先；,\n\n]
134745|广州探迹科技有限公司|探迹|50-150人|成长型(A轮)|数据服务,企业服务|2362960|高级爬虫工程师-大数据人工智能产品|全职|爬虫,大数据,产品,人工智能,数据|广州|本科|15k-30k|3-5年|技术|后端开发|10:26发布|20170417|[\n工作职责：\n,\n,参与爬虫架构设计和研发；,\n,参与爬虫核心算法和策略优化研究。,\n,工作要求：\n,\n,2年以上Linux环境下C/C++开发经验,熟练使用一门以上脚本语言(PHP/Python/Perl等)；,\n,熟悉多线程、多进程、网络通信编程相关知识；,\n,2年以上大规模网页爬虫开发经验,熟悉JS，ajax，网页消重；,\n,能够总结分析不同网站，网页的结构特点及规律；,\n,有分布式爬虫架构经验优先；,\n,有新闻/垂直领域爬虫开发经验优先。,\n,\n,\n,关于我们,探迹（Tungee）致力于打造国内第一个基于大数据和人工智能的企业销售预测智能SaaS平台，通过不断分析和挖掘全网在线企业信息，结合每家企业内部的客户关系管理系统，利用机器学习自动建立量化客户模型，帮助B2B企业在全球千万公司中精准挖掘潜在客户，提升销售转化率及收入。,加入探迹,100%重点大学：核心团队均来自国内顶尖高校，具有深厚的学术研究背景。,一流互联网公司背景：成员大部分来自国内一流互联网公司，互联网平台技术和运营能力强。,技术能力过硬：众多成员获得过ACM国际大赛奖牌，团队掌握多项人工智能和大数据核心技术。,加入我们，一起去推动大数据和人工智能的发展,我们创新、有爱，每一个成员都是精英,我们无权威，但是有信仰,简单、信任、尊重，让每一个人做自己的老大，在自己的领域中快速成长，创造价值,如果你有同样的梦想等待实现,如果你坚信自己拥有推动大数据与人工智能发展的能力,那么，加入我们，一起奔跑着去改变未来，一起探索奇迹！,\n]
112443|浙江普树信息科技有限公司|果树金服|15-50人|成长型(A轮)|移动互联网|2669706|数据挖掘工程师（爬虫工程师）|全职|数据挖掘,数据,爬虫|杭州|本科|10k-20k|1-3年|开发/测试/运维类|数据开发|2017-04-11|20170417|[\n,岗位职责：,1、负责数据平台的数据采集与爬取、解析处理、入库及备份等数据日常工作；,2、负责分析新的数据需求,完成数据处理的设计(文档)和实现；,3、负责数据的整理、整合及合并等工作；,岗位要求：,1、计算机相关专业；,2、精通网页抓取原理及技术，从结构化和非机构化数据中获取信息；,3、熟悉HttpClient、HtmlParser、Jsoup中的一种或多种开源技术；,4、具备一定的数据挖掘能力；,5、精通抓包工具至少一种，有想法，敢于挑战。,\n]
1101|暴风影音|暴风影音|2000人以上|上市公司|文化娱乐|2648254|服务端开发-爬虫方向|全职|爬虫,Python|北京|本科|15k-30k|3-5年|开发/测试/运维类|后端开发|2017-04-10|20170417|[\n,岗位职责:,\n,1、负责网页数据的抓取系统的分析和设计，例如：视频连接、网页文字连接的抓取；,\n,2、负责爬虫（spider、crawler）系统开发和优化；,\n,3、参与项目需求分析、业务逻辑流程设计、文档编写等。,\n,任职资格:,\n,1、三年以上python语言应用开发经验；,\n,2、熟悉网页爬取开发框架Scrapy，以及http通讯协议，包括协议认证，以及状态代码含义；,\n,3、熟悉Linux系统操作，以及mysql、redis、Nosql、mongodb（错开搜）等数据库；,\n,4、了解正则表达式，或者Xpath等抓取技术；,\n,5、有良好的编码习惯及开发文档书写习惯，有较好的沟通能力，扎实的编程功底；,\n,加分项:,\n,1、有过搜索引擎项目开发突破反爬限制经验加分；,\n,2、有分布式经验加分。,\n\n]
15533|东莞市乐其网络科技有限公司|乐其网络|500-2000人|成熟型(D轮及以上)|电子商务|2997343|爬虫技术专家|全职|后端开发,大数据,Java,爬虫|杭州|本科|15k-30k|1-3年|开发/测试/运维类|后端开发|09:08发布|20170417|[\n,岗位职责：,\n,1、负责公司爬虫系统的架构设计与开发,\负责爬虫核心算法的策略优化研究；,\n,2、负责组织团队进行网站页面的抓取和提取处理。,\n,3、参与公司大数据平台核心数据层建设，专注于基础数据采集平台建设，负责各类外部数据接入，清洗等技术研发,\n,4、帮助团队攻克各种爬虫策略、高并发、系统解耦等方面的技术难关，保障和提升海量数据应用系统的性能,\n,任职要求：,\n,1、计算机相关专业本科以上学历；,\n,2、精通网页抓取原理及技术，从结构化和非结构化数据中获取信息；,\n,3、熟悉HttpClient、HtmlParser、Jsoup中的一种或多种开源技术；,\n,4、熟悉文本检索、中文分词相关技术，具备一定的数据挖掘能力；,\n,5、精通抓包工具至少一种，以解决技术难题为乐趣，有想法，敢于挑战。,\n,6、JAVA基础扎实，熟悉io、多线程、集合等基础框架，熟悉分布式、缓存、消息、搜索等机制优先；2年以上web开发的经验，熟悉web开发的相关技术：htmljavascriptajaxxml等，了解AOP、MVC等框架都优先；,\n]
