zl_co_id|zl_co_name|zl_co_tags|zl_co_website|zl_co_type|zl_co_ee_size|zl_co_address|zl_co_desc|zl_update_time
[%%COMPANYNUMBERTEM_HTML%%]|思古弄专业美甲店|私营||私营|1-49人||市场内经营店，客流量大，有会员等稳定顾客群。老板为人善良、好相处，对雇员待遇优厚。秉持有钱大家赚的原则，希望找到手工细腻、有责任心、善沟通的美甲师一起合作。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|四川天麒医药有限公司|私营||私营|1-49人||已离职，请勿扰已离职，请勿扰已离职，请勿扰已离职，请勿扰已离职，请勿扰已离职，请勿扰已离职，请勿扰已离职，请勿扰已离职，请勿扰已离职，请勿扰已离职，请勿扰|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|四川嘉熙实业有限公司|私营||私营|100-499人||四川嘉熙实业有限公司是国内木制卫生洁具的开创者和领先者，同时也是全球最大的洗浴木桶供应商。嘉熙木桶自从投放市场以来，由于其具有环保性、实用性、工艺性，受到广大消费者的青睐。同时，其设计开发都延承五千年的中国传统，对中国传统沐浴文化精髓的袭承和发扬，亦可谓是对“洗澡”这最普遍的日常生活行为，注入了新的文化与时尚的深刻内涵。本公司已经过ISO9001质量体系和ISO14001环境体系认证，并于2009年取得“四川省名牌“称号，现因发展需要，特诚邀有志之士加盟，共创辉煌。 公司网站： http://www.china-jiaxi.com 地 址：中国成都市温江区永宁镇工业区（芙蓉古城旁） 具体位置 公交地铁 周边环境 发送到手机 邮政编码：611135 传 真：(028)82695479 联 系 人：李小姐 电 话：(028)82695397 移动电话：(028)82695397 电子邮箱： Jx@china-jiaxi.com 电 话：(028)82698468 电 话：(028)82698478|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|搜房网|私营||私营|1-49人||欢迎加入广州搜房网！全球最大房地产公司！入职底薪5000元+80%提成+五险一金！！！要是缘分你相信，最后仍然会相聚！欢迎来电咨询杨生|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|搜尚服饰|私营||私营|50-99人||服装 连锁,零售等。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。...........................................................................................................................................................................................................................................................|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|苏州德昌泰金属五金有限公司|私营||私营|50-99人||本公司成立于2007年5月，注册资金100万，是一家生产非标件，公司产品出口欧美及东南亚国家，公司有|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|苏州面缘|私营||私营|1-49人||我单位专业从事快餐、炒面饭、苏式汤面等系列生活快餐，如有企事业单位需求，我司可以为贵单位特出相应的合作要求！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|苏州斯万博净化用品有限公司|私营||私营|1-49人||公司主要经营简单加工及贸易，欢迎各位人才加盟。公司主要经营简单加工及贸易，欢迎各位人才加盟。公司主要经营简单加工及贸易，欢迎各位人才加盟。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|太平人寿保险|国有||国有|1000人以上||本公司诚聘精英，任职客户服务经理，高中以上学历，年龄25-35周岁，形象气质俱佳，敬业善沟通。待遇试用期1500-3000元，转正后享受公司养老医疗以及补贴，待遇每月工资3000-5000元。真诚欢迎有识之士加盟我们的阳光团队，虚位以待，共谋发展！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|泰安市岱岳区金合信图文制作中心|私营||私营|1-49人||合信印务位于东岳大街中段，建设大厦对面，主要从事大型图纸输出、复印，标书打印复印装订，CAD制图输图，效果图打印、彩色大图扫描等业务。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|泰康人寿深圳分公司电话行销部|股份制||股份制|1000人以上||泰康股份有限公司成立于1996年8月22日，公司总部设于北京。 自成立以来，泰康人寿一直重视公司治理结构的不断完善。2000年11月，全面完成经国务院同意、保监会批准的外资募股工作，建立了国际化的公司治理结构。 在以董事长兼首席执行官陈东升为核心的专业化、国际化的管理团队领导下，泰康人寿发展迅速。截至2009年底，泰康人寿在全国设立了北京、上海、湖北、山东、广东等32家分公司，265家中心支公司，形成了完整的业务体系，累计服务的个人和机构客户达1800余万。 2009年，泰康人寿克服金融危机影响，主动防范风险，调整结构，坚持专业化方向和价值管理，实现业务稳健成长。全年保费收入670.11亿元，税后利润24.82亿元，偿付能力充足率208%，资产总额1995.14亿元。泰康人寿连续三年保持了国内寿险市场第四的地位，荣列“2009中国企业500强”第84位，“中国服务企业500强”第33位。 截至2009年底，泰康资产管理的资产规模超过2000亿元，资金运用收益率在近几年一直名列行业前茅，是国内资本市场大型机构投资者之一。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|泰康资产管理有限责任公司（大兴部）|股份制||股份制|1000人以上||北京威克多制衣中心位于大兴区黄村康庄路口，期待您的加盟！北京威克多制衣中心位于大兴区黄村康庄路口，期待您的加盟！北京威克多制衣中心位于大兴区黄村康庄路口，期待您的加盟！北京威克多制衣中心位于大兴区黄村康庄路口，期待您的加盟！北京威克多制衣中心位于大兴区黄村康庄路口，期待您的加盟！|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|泰顺佳一电子商务有限公司|个人企业||个人企业|1-49人||公司介绍 上海圆通速递有限公司（以下简称圆通）成立于2000年5月28日，是国内知名快递品牌企业，以“创民族品牌”为己任，以实现“圆通速递——中国人的快递”为奋斗目标，不断改革创新、坚持不懈为广大客户提供优质快递服务。2010年，成立了由上海圆通速递有限公司、上海圆通物流有限公司、上海圆通新龙电子商务有限公司和上海圆通国际货物运输代理有限公司组建的上海圆通速递物流（集团）有限公司，并经国家邮政局批准，经营国内国际快递业务。目前为中国快递协会副会长单位。 圆通被评为全国交通运输行业文明示范窗口、全国青年文明号、上海名牌、上海市青年文明号（共青团号）、上海市“诚信企业”。 圆通始终秉承“客户要求，圆通使命”的服务宗旨和“诚信服务，开拓创新”的经营理念，持续推进品牌建设、人才建设、信息建设、文化建设和网络建设，为广大客户提供了优质的快递服务。圆通在全国建立了8个管理区、56个转运中心、5000余个配送网点，拥有6万余名员工，服务范围覆盖国内1300余个城市。圆通还在香港建设服务网络，并以此为平台，大力进军国际快递市场。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|淘宝店|私营||私营|1-49人||淘宝店打包员，需能吃苦耐劳，老实可靠，男性，|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|淘宝女装店|私营||私营|1-49人||网络淘宝C店，主要做中年女士加大码服装，款式多，样式新颖，还有实体店面，主要做零售这一块。网络淘宝C店，主要做中年女士加大码服装，款式多，样式新颖，还有实体店面，主要做零售这一块。|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|涛声依旧|私营||私营|1-49人||公司名称: 涛声依旧 公司行业: 保健按摩 公司类型: 民营 公司规模: 20人以下 公司地址: 汉口三阳路 新店保底1200 环境好！生手学员可以免费培训！ 包食宿！有意者可直接电话联系我|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|腾飞有限责任公司|私营||私营|1-49人||建筑，装修，建筑，装修，建筑，装修。建筑，装修。建筑，装修。建筑，装修。建筑，装修建筑，装修。建筑，装修。建筑，装修。建筑，装修。建筑，装修。建筑，装修。建筑，装修。建筑，装修|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|滕州市文生塑料模具有限责任公司|私营||私营|50-99人|| 滕州市文生塑料模具有限责任公司创建于2005年，公司占地面积5600多平方米，本公司拥有大；中；小型塑料注塑机数台。是一家从事模具研制及开发的老牌公司，技术力量雄厚，拥有一批模塑设计人才并具有一支经过严格筛选经验丰富，技术过硬的技师队伍，加以先进的企业管理模式，保证模具合理设计和制造质量。本公司专业承接电话机、汽车配件等大小型精密注塑模具。“客户永远是上帝”是本公司多年来一直追求的目标，滕州市文生塑料模具有限责任公司愿为大家衷诚服务！我们竭诚欢迎各界人士前来公司指导、洽谈业务！ 我司的主导产品是各种塑料模具、塑料制品、塑料产品注塑加工；或来样加工定做产品等。做ABS塑料锁扣产品也叫B锁或拉环,PE套管等主要用于集装袋，编织袋的进料口或排料口上的封口用，使用起来是比较方便及蓬布等产品作为拉绳控制用。各种高中低档；高中低档塑料模具、变频器外壳、酸奶机、婴女用的恒温器；各种质地的塑料配件系列；防尘护罩、健身器塑料配件、集装袋上的B锁；款式多样的塑料制品系列；各种塑料注塑加工系列；制作精美的小家电系列；系列等等。 挚爱塑料产品的中外友人，经营有方的四海智士，生财有道的八方宾友，欢迎您到 [查看全部] 文生来，文生人会以诚挚热情期待您的光临！ |'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|天宝大药房|私营||私营|50-99人||天宝大药房欢迎您加入|'20170602'
[%%COMPANYNUMBERTEM_HTML%%]|天津滨海华宜物业服务有限公司|私营||私营|500-999人||天津滨海华宜物业服务有限公司成立于2009年08月18日，是一家集家庭服务、办公服务（物业第三方服务）研究、服务技术开发、服务营运服务管理咨询的企业，目前专业从事的项目涵盖了物业管理、会议服务、酒店服务、日常保洁、工程拓荒、绿化养管、建筑楼宇外墙清洗、大理石翻新保养、地毯清洗、中央空调清洗、厨房油烟管道清洗、室内空气污染治理、防疫消杀、绿植花卉租摆等业务。 创“天津品牌服务企业”为目标，以“先诚实做人﹑后细心做事﹑在创新做服务”的经营理念为居家及公司带去倡导健康﹑快乐的消费生活。用我们良心真正的满意换取客户最真诚的满意。公司本着以“诚实，人性，环保，高档，创新，实惠，全方位”的服务项目开发原则，全面提升和完善服务附加值的高档服务系统。让客户不仅是一种消费还是一种真正的享受。华宜公司在北京及天津先后与众多知名物业、企事业单位、酒店及大型活动进行合作，建立了良好的合作关系并形成了一套较为完善的、专业化的物业管理及托管服务的营运体系。截止2013年底已拥有日常保洁服务面积超过200多万平方米。 |'20170602'
